X,Y,profile_id,profile_layer_id,country_name,upper_depth,lower_depth,layer_name,litter,wv0500_value,wv0500_value_avg,wv0500_method,wv0500_date,wv0500_dataset_id,wv0500_profile_code,wv0500_licence
29.11667,-24.10333,62508,147289,South Africa,0,25,A,0,"{1:8.00,2:8.00,3:8.00}",8,"{""1:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""2:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""3:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified""}","{1:1983-11-1,2:1983-11-1,3:1983-11-1}",AF-AfSP,ZA SOTER_288,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
29.11667,-24.10333,62508,147290,South Africa,25,120,B,0,"{1:10.00,2:10.00,3:10.00}",10,"{""1:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""2:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""3:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified""}","{1:1983-11-1,2:1983-11-1,3:1983-11-1}",AF-AfSP,ZA SOTER_288,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
29.12,-25.86,62509,147291,South Africa,0,38,A,0,"{1:4.00,2:4.00,3:4.00}",4,"{""1:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""2:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""3:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified""}","{1:1976-11-1,2:1976-11-1,3:1976-11-1}",AF-AfSP,ZA SOTER_5,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
29.12,-25.86,62509,147292,South Africa,38,91,B,0,"{1:4.00,2:4.00,3:4.00}",4,"{""1:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""2:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""3:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified""}","{1:1976-11-1,2:1976-11-1,3:1976-11-1}",AF-AfSP,ZA SOTER_5,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
29.13,-24.71667,62510,147293,South Africa,0,22,A,0,"{1:5.00,2:5.00,3:5.00}",5,"{""1:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""2:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""3:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified""}","{1:1983-9-1,2:1983-9-1,3:1983-9-1}",AF-AfSP,ZA SOTER_316,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
29.13,-24.71667,62510,147294,South Africa,22,120,B,0,"{1:5.00,2:5.00,3:5.00}",5,"{""1:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""2:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""3:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified""}","{1:1983-9-1,2:1983-9-1,3:1983-9-1}",AF-AfSP,ZA SOTER_316,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
29.13667,-31.29083,62511,147295,South Africa,0,35,A,0,"{1:21.00,2:21.00,3:21.00}",21,"{""1:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""2:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""3:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified""}","{1:1998-8-1,2:1998-8-1,3:1998-8-1}",AF-AfSP,ZA SOTER_11932,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
29.13667,-31.29083,62511,147296,South Africa,35,60,B,0,"{1:27.00,2:27.00,3:27.00}",27,"{""1:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""2:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""3:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified""}","{1:1998-8-1,2:1998-8-1,3:1998-8-1}",AF-AfSP,ZA SOTER_11932,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
29.13667,-31.29083,62511,147297,South Africa,60,120,B,0,"{1:35.00,2:35.00,3:35.00}",35,"{""1:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""2:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""3:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified""}","{1:1998-8-1,2:1998-8-1,3:1998-8-1}",AF-AfSP,ZA SOTER_11932,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
29.14444,-31.5775,62512,147298,South Africa,0,40,A,0,"{1:22.00,2:22.00,3:22.00}",22,"{""1:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""2:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""3:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified""}","{1:1998-8-1,2:1998-8-1,3:1998-8-1}",AF-AfSP,ZA SOTER_11956,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
29.14444,-31.5775,62512,147299,South Africa,40,90,B,0,"{1:23.00,2:23.00,3:23.00}",23,"{""1:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""2:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""3:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified""}","{1:1998-8-1,2:1998-8-1,3:1998-8-1}",AF-AfSP,ZA SOTER_11956,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
29.14444,-31.5775,62512,147300,South Africa,90,130,B,0,"{1:17.00,2:17.00,3:17.00}",17,"{""1:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""2:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""3:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified""}","{1:1998-8-1,2:1998-8-1,3:1998-8-1}",AF-AfSP,ZA SOTER_11956,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
29.14444,-31.5775,62512,147301,South Africa,130,180,B,0,"{1:24.00,2:24.00,3:24.00}",24,"{""1:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""2:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""3:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified""}","{1:1998-8-1,2:1998-8-1,3:1998-8-1}",AF-AfSP,ZA SOTER_11956,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
29.16667,-24.86333,62514,147305,South Africa,0,30,A,0,"{1:3.00,2:3.00,3:3.00}",3,"{""1:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""2:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""3:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified""}","{1:1983-9-1,2:1983-9-1,3:1983-9-1}",AF-AfSP,ZA SOTER_326,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
29.16667,-24.86333,62514,147306,South Africa,30,120,B,0,"{1:3.00,2:3.00,3:3.00}",3,"{""1:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""2:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""3:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified""}","{1:1983-9-1,2:1983-9-1,3:1983-9-1}",AF-AfSP,ZA SOTER_326,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
29.17222,-30.83861,62515,147307,South Africa,0,15,A,0,"{1:23.00,2:23.00,3:23.00}",23,"{""1:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""2:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""3:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified""}","{1:1998-10-1,2:1998-10-1,3:1998-10-1}",AF-AfSP,ZA SOTER_12048,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
29.17222,-30.83861,62515,147308,South Africa,15,50,A,0,"{1:23.00,2:23.00,3:23.00}",23,"{""1:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""2:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""3:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified""}","{1:1998-10-1,2:1998-10-1,3:1998-10-1}",AF-AfSP,ZA SOTER_12048,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
29.17222,-30.83861,62515,147309,South Africa,50,90,B,0,"{1:25.00,2:25.00,3:25.00}",25,"{""1:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""2:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""3:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified""}","{1:1998-10-1,2:1998-10-1,3:1998-10-1}",AF-AfSP,ZA SOTER_12048,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
29.17222,-30.83861,62515,147310,South Africa,90,150,B,0,"{1:26.00,2:26.00,3:26.00}",26,"{""1:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""2:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""3:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified""}","{1:1998-10-1,2:1998-10-1,3:1998-10-1}",AF-AfSP,ZA SOTER_12048,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
29.18861,-22.755,62516,147312,South Africa,0,25,A,0,"{1:5.00,2:5.00,3:5.00}",5,"{""1:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""2:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""3:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified""}","{1:1992-6-1,2:1992-6-1,3:1992-6-1}",AF-AfSP,ZA SOTER_10132,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
29.18861,-22.755,62516,147313,South Africa,25,60,B,0,"{1:5.00,2:5.00,3:5.00}",5,"{""1:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""2:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""3:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified""}","{1:1992-6-1,2:1992-6-1,3:1992-6-1}",AF-AfSP,ZA SOTER_10132,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
29.18861,-22.755,62516,147314,South Africa,60,95,B,0,"{1:6.00,2:6.00,3:6.00}",6,"{""1:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""2:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""3:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified""}","{1:1992-6-1,2:1992-6-1,3:1992-6-1}",AF-AfSP,ZA SOTER_10132,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
29.18861,-22.755,62516,147315,South Africa,95,110,B,0,"{1:5.00,2:5.00,3:5.00}",5,"{""1:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""2:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""3:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified""}","{1:1992-6-1,2:1992-6-1,3:1992-6-1}",AF-AfSP,ZA SOTER_10132,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
29.19944,-22.29861,62517,147317,South Africa,0,30,A,0,"{1:2.00,2:2.00,3:2.00}",2,"{""1:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""2:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""3:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified""}","{1:1992-6-1,2:1992-6-1,3:1992-6-1}",AF-AfSP,ZA SOTER_10138,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
29.19944,-22.29861,62517,147318,South Africa,30,70,B,0,"{1:2.00,2:2.00,3:2.00}",2,"{""1:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""2:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""3:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified""}","{1:1992-6-1,2:1992-6-1,3:1992-6-1}",AF-AfSP,ZA SOTER_10138,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
29.19944,-22.29861,62517,147319,South Africa,70,97,B,0,"{1:2.00,2:2.00,3:2.00}",2,"{""1:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""2:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""3:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified""}","{1:1992-6-1,2:1992-6-1,3:1992-6-1}",AF-AfSP,ZA SOTER_10138,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
29.19944,-22.29861,62517,147320,South Africa,97,150,B,0,"{1:2.00,2:2.00,3:2.00}",2,"{""1:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""2:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""3:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified""}","{1:1992-6-1,2:1992-6-1,3:1992-6-1}",AF-AfSP,ZA SOTER_10138,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
29.20944,-22.46667,62518,147321,South Africa,0,25,A,0,"{1:6.00,2:6.00,3:6.00}",6,"{""1:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""2:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""3:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified""}","{1:1992-6-1,2:1992-6-1,3:1992-6-1}",AF-AfSP,ZA SOTER_10135,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
29.20944,-22.46667,62518,147322,South Africa,25,52,B,0,"{1:8.00,2:8.00,3:8.00}",8,"{""1:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""2:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified"",""3:device = tension table, expression = volume base; volume of water per unit volume of moist soil (v/v, volumetric water content), method = saturation (pF 0), sample type = not specified, tension = kPa=0.1, cm water head=1.0, bar=0.001, pF=0.0, treatment = not specified""}","{1:1992-6-1,2:1992-6-1,3:1992-6-1}",AF-AfSP,ZA SOTER_10135,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
